33.29255555555555,-84.85444444444444,15.13
49.251222222222225,-78.27388888888889,13.65
51.169555555555554,-76.41638888888889,18.0
37.74611111111111,-75.37361111111112,13.2
12.16,41.49166666666667,46.0
3.508888888888889,-71.19972222222222,2.7
21.57177777777778,-68.24388888888889,0.91
83.47355555555556,-68.7961111111111,11.68
30.08811111111111,-67.81388888888888,13.98
73.90888888888888,-65.01777777777778,12.51
13.21711111111111,-65.5025,9.66
13.403333333333334,-65.68027777777777,16.5
78.50844444444445,-64.18805555555556,14.5
56.877,-64.66083333333334,12.12
75.26433333333334,-64.82666666666667,11.31
75.71244444444444,-63.18916666666667,15.63
71.14033333333334,-63.359722222222224,11.74
90.78777777777778,-63.580000000000005,15.7
76.759,-63.780833333333334,14.96
281.2733333333333,57.865833333333335,57.0
76.651,-62.14222222222222,9.14
289.28,21.864166666666666,22.0
285.2755555555555,42.96194444444445,53.0
80.63533333333332,-60.14944444444444,13.97
10.516666666666667,-60.65888888888889,13.34
65.39922222222222,-59.512499999999996,12.23
28.35233333333333,-57.47944444444445,14.95
25.076888888888888,-56.234722222222224,17.01
25.060555555555556,-56.27361111111111,15.27
16.657555555555557,-55.88166666666667,11.79
16.593444444444447,-54.007777777777775,14.98
11.789333333333333,-53.426944444444445,12.71
86.43177777777778,-53.44277777777778,11.33
19.615222222222222,-52.63861111111111,12.77
55.19744444444444,-52.64888888888889,14.2
95.46977777777778,-51.4225,15.05
13.341555555555557,-51.815000000000005,13.4
88.1798888888889,-50.70472222222222,11.03
61.75877777777778,-50.82472222222223,19.5
26.77411111111111,-49.03388888888889,11.3
14.213111111111111,-49.589444444444446,13.2
51.744,-49.85611111111111,16.42
52.36233333333334,-48.528888888888886,9.28
58.336666666666666,-48.57833333333333,16.33
11.871222222222222,-48.6175,16.44
89.50011111111111,-47.595,14.7
60.07611111111112,-47.7075,13.82
43.833555555555556,-47.821111111111115,16.03
54.24877777777778,-47.848888888888894,11.62
39.02755555555556,-47.85861111111111,16.9
59.900333333333336,-46.301388888888894,12.9
55.21022222222223,-46.435,17.5
55.42444444444444,-47.0,17.5
55.251555555555555,-45.003055555555555,17.3
52.70322222222222,-45.009166666666665,13.29
60.94833333333333,-45.1875,11.7
52.23733333333334,-45.41583333333333,16.29
57.870777777777775,-45.69833333333334,15.2
89.3971111111111,-45.965833333333336,11.3
89.58111111111111,-44.117777777777775,16.37
55.08577777777778,-44.31527777777778,17.57
54.31922222222222,-44.4525,11.71
53.831222222222216,-44.6475,17.7
54.80622222222222,-44.794999999999995,16.32
14.396444444444445,-44.80861111111111,16.13
53.45233333333333,-44.93666666666667,16.14
